COURSE OF STUDY DISTRICT,MEDICINE University of Colombo,MEDICINE University of Peradeniya,MEDICINE University of Sri Jayewardenepura,MEDICINE University of Kelaniya,MEDICINE University of Jaffna,MEDICINE University of Ruhuna,MEDICINE University of Moratuwa,"MEDICINE Eastern University, Sri Lanka",MEDICINE Rajarata University of Sri Lanka,MEDICINE Sabaragamuwa University of Sri Lanka,MEDICINE Wayamba University of Sri Lanka,MEDICINE Uva Wellassa University of Sri Lanka,DENTAL SURGERY University of Peradeniya,DENTAL SURGERY University of Sri Jayewardenepura,VETERINARY SCIENCE University of Peradeniya,BIOCHEMISTRY & MOLECULAR BIOLOGY University of Colombo,AGRICULTURAL TECHNOLOGY & MANAGEMENT University of Peradeniya,AGRICULTURE University of Jaffna,"AGRICULTURE Eastern University, Sri Lanka",AGRICULTURE Rajarata University of Sri Lanka,AGRICULTURE Sabaragamuwa University of Sri Lanka,AGRICULTURE Wayamba University of Sri Lanka,FOOD SCIENCE & NUTRITION Wayamba University of Sri Lanka,FOOD SCIENCE & TECHNOLOGY University of Peradeniya,FOOD SCIENCE & TECHNOLOGY University of Sri Jayewardenepura,FOOD SCIENCE & TECHNOLOGY Sabaragamuwa University of Sri Lanka,BIOLOGICAL SCIENCE University of Colombo,BIOLOGICAL SCIENCE University of Peradeniya,BIOLOGICAL SCIENCE University of Sri Jayewardenepura,BIOLOGICAL SCIENCE University of Kelaniya,BIOLOGICAL SCIENCE University of Jaffna,BIOLOGICAL SCIENCE University of Ruhuna,"BIOLOGICAL SCIENCE Eastern University, Sri Lanka",BIOLOGICAL SCIENCE South Eastern University of Sri Lanka,ENGINEERING University of Peradeniya,ENGINEERING University of Sri Jayewardenepura,ENGINEERING University of Jaffna,ENGINEERING University of Ruhuna,ENGINEERING University of Moratuwa,ENGINEERING South Eastern University of Sri Lanka,QUANTITY SURVEYING University of Moratuwa,COMPUTER SCIENCE University of Colombo School of Computing,COMPUTER SCIENCE University of Sri Jayewardenepura,COMPUTER SCIENCE University of Kelaniya,COMPUTER SCIENCE University of Jaffna,COMPUTER SCIENCE University of Ruhuna,COMPUTER SCIENCE Eastern University - Trincomalee Campus,PHYSICAL SCIENCE University of Colombo,PHYSICAL SCIENCE University of Peradeniya,PHYSICAL SCIENCE University of Sri Jayewardenepura,PHYSICAL SCIENCE University of Kelaniya,PHYSICAL SCIENCE University of Jaffna,PHYSICAL SCIENCE University of Ruhuna,"PHYSICAL SCIENCE Eastern University, Sri Lanka",PHYSICAL SCIENCE South Eastern University of Sri Lanka,SURVEYING SCIENCE Sabaragamuwa University of Sri Lanka,MANAGEMENT University of Colombo,MANAGEMENT University of Peradeniya,MANAGEMENT University of Sri Jayewardenepura,MANAGEMENT University of Kelaniya,MANAGEMENT University of Jaffna,MANAGEMENT University of Ruhuna,"MANAGEMENT Eastern University, Sri Lanka",MANAGEMENT South Eastern University of Sri Lanka,MANAGEMENT Rajarata University of Sri Lanka,MANAGEMENT Sabaragamuwa University of Sri Lanka,MANAGEMENT Wayamba University of Sri Lanka,REAL ESTATE MANAGEMENT & VALUATION University of Sri Jayewardenepura,COMMERCE University of Sri Jayewardenepura,COMMERCE University of Kelaniya,COMMERCE University of Jaffna,"COMMERCE Eastern University, Sri Lanka",COMMERCE South Eastern University of Sri Lanka,FINANCIAL ENGINEERING  University of Kelaniya,"BANKING & INSURANCE University of Vavuniya, Sri Lanka",LAW University of Colombo,LAW University of Peradeniya,LAW University of Jaffna,ARTS  University of Colombo,ARTS  University of Peradeniya,ARTS  University of Sri Jayewardenepura,ARTS  University of Kelaniya,ARTS  University of Jaffna,ARTS  University of Ruhuna,"ARTS  Eastern University, Sri Lanka",ARTS  South Eastern University of Sri Lanka,ARTS  Rajarata University of Sri Lanka,ARTS-INFORMATION TECHNOLOGY  University of Sri Jayewardenepura,AQUATIC BIORESOURCES University of Sri Jayewardenepura,URBAN BIORESOURCES University of Sri Jayewardenepura,SOCIAL WORK  University of Peradeniya,SOCIAL WORK  University of Jayewardenepura,HUMAN RESOURCE DEVELOPMENT Uva Wellassa University of Sri Lanka,PRIMARY EDUCATION University of Colombo,COMMUNICATION STUDIES  Eastern University -Trincomalee Campus,FINANCIAL ECONOMICS University of Sri Jayewardenepura,CREATIVE MUSIC TECHNOLOGY & PRODUCTION University of Sri Jayewardenepura,PEACE & CONFLICT RESOLUTION  University of Kelaniya,ISLAMIC STUDIES   South Eastern University of Sri Lanka,ARABIC  LANGUAGE  South Eastern University of Sri Lanka,ARCHITECTURE  University of Moratuwa,DESIGN  University of Moratuwa,LANDSCAPE ARCHITECTURE  University of Moratuwa,TOWN & COUNTRY PLANNING University of Moratuwa,FASHION DESIGN & PRODUCT DEVELOPMENT  University of Moratuwa,ARTIFICIAL INTELLIGENCE University of Moratuwa,INFORMATION TECHNOLOGY & MANAGEMENT  University of Moratuwa,FACILITIES MANAGEMENT University of Moratuwa,BUSINESS SCIENCE University of Moratuwa,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE University of Colombo,FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS University of Ruhuna,STATISTICS & OPERATIONS RESEARCH University of Peradeniya,GEOGRAPHICAL INFORMATION SCIENCE University of Peradeniya,INFORMATION SYSTEMS  University of Colombo School of Computing,INFORMATION SYSTEMS  University of Sri Jayewardenepura,INFORMATION SYSTEMS  University of Sabaragamuwa,SOFTWARE ENGINEERING University of Sri Jayewardenepura,SOFTWARE ENGINEERING University of Kelaniya,SOFTWARE ENGINEERING Sabaragamuwa University of Sri Lanka,AYURVEDIC MEDICINE & SURGERY University of Colombo,"AYURVEDIC MEDICINE & SURGERY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",UNANI MEDICINE & SURGERY University of Colombo,SIDDHA MEDICINE & SURGERY University of Jaffna,SIDDHA MEDICINE & SURGERY Eastern University - Trincomalee Campus,"INDIGENOUS MEDICINAL RESOURCES The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","HEALTH INFORMATION AND COMMUNICATION TECHNOLOGY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","HEALTH TOURISM AND HOSPITALITY MANAGEMENT The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","BIOMEDICAL TECHNOLOGY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","INDIGENOUS PHARMACEUTICAL TECHNOLOGY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","YOGA AND PARAPSYCHOLOGY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",HEALTH PROMOTION Rajarata University of Sri Lanka,NURSING University of Colombo,NURSING University of Peradeniya,NURSING University of Sri Jayewardenepura,NURSING University of Jaffna,NURSING University of Ruhuna,"NURSING Eastern University, Sri Lanka",PHARMACY University of Peradeniya,PHARMACY University of Sri Jayewardenepura,PHARMACY University of Jaffna,PHARMACY University of Ruhuna,MEDICAL LABORATORY SCIENCES University of Peradeniya,MEDICAL LABORATORY SCIENCES University of Sri Jayewardenepura,MEDICAL LABORATORY SCIENCES University of Jaffna,MEDICAL LABORATORY SCIENCES University of Ruhuna,RADIOGRAPHY University of Peradeniya,MEDICAL IMAGING TECHNOLOGY University of Colombo,PHYSIOTHERAPY University of Colombo,PHYSIOTHERAPY University of Peradeniya,OCCUPATIONAL THERAPY University of Kelaniya,OPTOMETRY University of Sri Jayewardenepura,ENVIRONMENTAL CONSERVATION & MANAGEMENT University of Kelaniya,APPLIED CHEMISTRY University of Kelaniya,ELECTRONICS AND COMPUTER SCIENCE University of Kelaniya,ACCOUNTING INFORMATION SYSTEMS University of Kelaniya,FISHERIES & MARINE SCIENCES University of Ruhuna,MARINE AND FRESHWATER SCIENCES University of Ruhuna,ANIMAL SCIENCE & FISHERIES University of Peradeniya,FOOD  PRODUCTION & TECHNOLOGY MANAGEMENT Wayamba University of Sri Lanka,FOOD BUSINESS MANAGEMENT Sabaragamuwa University of Sri Lanka,COMPUTING & INFORMATION SYSTEMS Sabaragamuwa University of Sri Lanka,DATA SCIENCE Sabaragamuwa University of Sri Lanka,PHYSICAL EDUCATION   University of Jaffna,PHYSICAL EDUCATION   Sabaragamuwa University of Sri Lanka,SPORTS SCIENCE & MANAGEMENT   University of Sri Jayewardenepura,SPORTS SCIENCE & MANAGEMENT   University of Kelaniya,SPORTS SCIENCE & MANAGEMENT   Sabaragamuwa University of Sri Lanka,SPEECH AND HEARING SCIENCES  University of Kelaniya,TOURISM & HOSPITALITY MANAGEMENT Rajarata University of Sri Lanka,TOURISM & HOSPITALITY MANAGEMENT Sabaragamuwa University of Sri Lanka,AGRICULTURAL RESOURCE MANAGEMENT AND TECHNOLOGY University of Ruhuna,AGRI BUSINESS MANAGEMENT University of Ruhuna,GREEN TECHNOLOGY University of Ruhuna,SCIENCE AND TECHNOLOGY Uva Wellassa University of Sri Lanka,COMPUTER SCIENCE & TECHNOLOGY   Uva Wellassa University of Sri Lanka,ENTREPRENEURSHIP AND MANAGEMENT  Uva Wellassa University of Sri Lanka,ANIMAL PRODUCTION AND FOOD TECHNOLOGY Uva Wellassa University of Sri Lanka,EXPORT AGRICULTURE Uva Wellassa University of Sri Lanka,INDUSTRIAL INFORMATION TECHNOLOGY   Uva Wellassa University of Sri Lanka,MINERAL RESOURCES AND TECHNOLOGY Uva Wellassa University of Sri Lanka,AQUATIC RESOURCES TECHNOLOGY Uva Wellassa University of Sri Lanka,"HOSPITALITY, TOURISM AND EVENTS MANAGEMENT    Uva Wellassa University of Sri Lanka",ENGLISH LANGUAGE & APPLIED LINGUISTICS Uva Wellassa University of Sri Lanka,PLANTATION MANAGEMENT AND TECHNOLOGY Uva Wellassa University of Sri Lanka,PHYSICAL SCIENCE -ICT University of Kelaniya,TRANSLATION STUDIES   University of Kelaniya,TRANSLATION STUDIES   University of Jaffna,"TRANSLATION STUDIES   Eastern University, Sri Lanka",TRANSLATION STUDIES   Sabaragamuwa University of Sri Lanka,FILM & TELEVISION STUDIES   University of Kelaniya,"PROJECT MANAGEMENT University of Vavuniya, Sri Lanka",VISUAL ARTS   University of the Visual & Performing Arts,MUSIC    University of Sri Jayewardenepura,MUSIC    University of the Visual & Performing Arts,DANCE   University of the Visual & Performing Arts,DRAMA & THEATRE   University of the Visual & Performing Arts,ART & DESIGN   University of Jaffna,MUSIC   University of Jaffna,DANCE   University of Jaffna,VISUAL & TECHNOLOGICAL ARTS   Swami Vipulananda Institute of Aesthetic Studies,MUSIC    Swami Vipulananda Institute of Aesthetic Studies,DANCE   Swami Vipulananda Institute of Aesthetic Studies,DRAMA & THEATRE   Swami Vipulananda Institute of Aesthetic Studies
COLOMBO,2.4516,2.2279,2.1465,2.0526,1.879,1.9559,1.8732,NQC,1.8772,1.8894,1.9152,NQC,1.8311,1.8337,1.7345,1.7704,1.1759,0.4638,0.4158,0.5911,0.6993,0.5923,1.0529,1.5034,1.4434,1.3571,1.5982,1.4293,1.3093,1.2328,1.0115,1.0732,0.9949,0.9968,1.9034,1.7762,NQC,1.6861,2.1036,NQC,1.32,1.6123,1.5054,1.5246,1.2741,1.3257,NQC,1.2613,1.1588,1.0756,0.9845,0.8624,0.902,0.8582,0.8711,0.8887,1.7329,1.59,1.781,1.6379,1.3185,1.4181,1.3413,1.3382,1.3185,1.3542,1.3712,1.5794,1.6096,1.4831,1.2849,1.2854,1.289,1.5815,1.2825,2.0038,1.953,1.9239,1.718,1.5825,1.531,1.4394,1.2062,1.3492,1.1729,1.3144,1.319,1.8484,0.9271,0.7891,1.8014,1.7223,1.4471,1.5008,1.2591,1.8051,1.4571,1.7097,1.0912,0.6697,1.1027,1.171,0.2314,1.0697,1.171,2.0481,1.6983,1.5402,1.9698,1.2869,1.0288,1.2705,1.9222,1.1812,1.1415,0.9414,1.4818,1.5372,1.3875,1.1413,0.8453,0.9695,0.5715,0.4383,0.5043,0.9894,1.2277,1.0057,0.9292,1.2371,1.2723,0.547,1.1929,1.2342,1.1442,0.8352,0.8522,0.6843,1.6162,1.5306,1.0952,NQC,1.7167,1.6527,1.4305,1.5562,1.4253,1.5533,1.6537,1.6151,1.2904,1.4086,0.801,1.4664,1.4536,1.6551,0.6364,0.866,0.9481,0.7182,1.2957,1.0381,1.3613,0.1613,-0.1884,0.8551,0.6632,0.5376,1.3018,1.317,1.4437,0.5485,0.5777,0.7413,0.8494,0.8917,1.2281,0.5384,0.537,1.2854,0.7153,0.4851,1.2685,1.4101,0.5741,0.8942,1.3257,0.3594,0.6717,1.1138,1.0316,1.3184,0.8758,0.7807,0.2977,0.7756,0.9184,NQC,0.0672,0.0655,NQC,NQC,0.2439,-0.3643
GAMPAHA,2.4412,2.2147,2.1566,2.0517,1.7278,1.955,1.8707,1.6406,1.8547,1.6816,1.689,1.6473,1.6275,1.6219,1.6011,1.598,1.204,0.4618,0.4227,0.5781,0.6872,0.6036,1.1113,1.5113,1.4441,1.2593,1.6014,1.4238,1.3236,1.2275,0.8881,1.0822,0.7536,0.5734,1.9033,1.7618,1.4031,1.6079,2.1067,NQC,1.3058,1.6342,1.5127,1.5586,1.1092,1.3241,1.1211,1.2675,1.1551,1.0759,0.9841,0.725,0.901,0.7463,0.7804,0.9417,1.7343,1.5872,1.8011,1.6373,1.3153,1.4148,NQC,1.3219,1.3109,1.3554,1.3721,1.5395,1.6071,1.4869,1.2625,1.2767,1.2833,1.5772,1.258,2.0025,1.9628,1.9009,1.718,1.5825,1.531,1.4394,1.2062,1.3492,1.1729,1.3144,1.319,1.8484,0.7695,0.7556,1.8014,1.7223,1.4873,1.6821,1.2591,1.816,1.3741,1.7097,1.0912,0.6697,0.3956,0.4672,0.1232,0.9684,0.8354,2.0455,1.567,1.4289,1.8747,1.2593,1.0215,1.2686,1.9961,1.2055,1.1482,0.4499,1.4876,1.5317,1.3388,1.132,0.7884,0.5901,-0.409,0.4225,0.4798,1.0374,1.2467,1.0278,0.9821,1.3088,1.2789,0.5446,1.1884,1.3383,1.1266,0.8415,0.8532,NQC,1.5741,1.5241,1.1104,1.3994,NQC,NQC,1.3056,1.5674,1.4341,1.5085,NQC,1.5581,1.1592,1.2372,0.8661,1.4405,1.4319,1.5243,0.5586,0.8085,1.0099,0.8552,1.2977,1.038,1.3505,0.03,-0.753,0.8391,0.6882,0.5532,1.5693,1.4184,1.4381,0.5856,0.6726,0.7273,0.8468,0.9083,1.2471,0.5861,0.5625,1.1846,0.7197,0.5091,1.2538,1.3601,0.6009,0.8843,1.3795,NQC,0.924,0.8462,0.8714,1.304,0.602,-0.0905,0.2155,0.8958,0.7873,1.2643,NQC,-0.4526,NQC,NQC,NQC,NQC
KALUTARA,2.4446,2.2204,2.1474,2.0514,1.784,1.9559,1.8732,1.7783,1.8995,1.785,1.7711,NQC,1.7698,1.7682,1.7211,1.7372,1.2884,0.6491,0.7903,0.5987,0.6924,0.5923,1.2161,1.5138,1.4433,1.4426,1.5932,1.4375,1.3093,1.2257,1.1666,1.1478,NQC,NQC,1.9109,1.7647,NQC,1.6421,2.1193,NQC,1.295,1.6319,1.5057,1.5193,NQC,1.4002,NQC,1.2645,1.1531,1.0801,0.9862,0.7957,0.8991,0.7833,0.8234,1.0562,1.733,1.5973,1.8042,1.6367,1.3944,1.4149,NQC,NQC,1.3781,1.3689,1.3744,1.4638,1.6094,1.4844,1.2904,1.2906,1.3147,1.5996,1.2853,2.0115,1.9653,1.8048,1.718,1.5825,1.531,1.4394,1.2062,1.3492,1.1729,1.3144,1.319,1.8484,1.0194,0.814,1.8014,1.7223,1.5767,1.7488,1.2591,1.7039,1.5565,1.7097,1.0912,0.6697,0.8229,0.8747,0.5218,1.0595,1.2241,2.056,1.6458,1.5413,1.9138,1.2416,1.0783,1.3111,1.9233,1.2078,1.2117,0.3636,1.4958,1.5365,NQC,1.1161,1.0163,0.778,0.734,0.5838,0.6228,1.0609,1.2298,1.162,1.0414,1.3075,1.308,0.6996,1.1902,1.2597,1.1506,NQC,0.9309,NQC,1.5701,1.5483,NQC,1.4321,1.7401,1.6534,NQC,1.597,1.4866,1.5391,1.6928,NQC,1.3673,1.3898,0.8829,1.4741,1.4332,1.7029,0.7498,0.8267,1.0219,0.902,1.2797,1.1007,1.4172,NQC,-0.3062,0.8588,0.7368,0.4018,1.5179,1.3726,1.4432,0.8142,0.768,0.8642,0.938,1.0705,1.2467,0.6069,0.6188,1.2606,0.7502,0.5867,1.2836,1.4323,0.6723,0.9089,1.2803,0.5809,0.7276,1.0886,1.0585,1.3114,0.9569,0.3424,0.5951,0.9194,0.4765,NQC,0.4778,-0.5592,-0.4372,0.6484,0.7635,0.0772
MATALE,2.4981,2.215,2.1943,2.0612,1.7073,1.9778,NQC,1.6524,1.8604,1.68,1.6921,1.652,1.6329,NQC,1.5648,1.5588,1.2325,0.656,NQC,0.6104,0.7378,0.6231,1.1317,NQC,NQC,1.1763,NQC,1.5053,1.3551,1.2876,0.9068,1.0788,0.7426,0.7822,1.9649,NQC,1.392,1.652,2.1393,1.0985,1.2051,1.8713,NQC,NQC,1.2467,NQC,0.8035,NQC,1.1639,1.0797,0.9899,0.7004,0.9051,0.5682,0.5741,0.9743,1.7558,1.6036,1.7898,1.6552,1.2494,1.4304,NQC,NQC,1.2853,1.3553,1.373,1.4628,1.6053,1.5017,NQC,1.1667,1.1869,NQC,1.2282,2.0307,1.9852,NQC,1.718,1.5825,1.531,1.4394,1.2062,1.3492,1.1729,1.3144,1.319,1.8484,0.6803,0.6335,1.8014,1.7223,1.6141,1.6264,1.2591,1.7129,1.3067,1.7097,1.0912,0.6697,1.0112,0.7659,0.5681,1.08,0.8278,2.0039,1.3254,1.4563,1.9048,1.0975,0.892,1.278,1.9493,NQC,1.5958,0.2153,NQC,NQC,1.1888,1.1834,0.7967,1.0833,NQC,0.5883,0.5791,1.1467,1.1408,1.1511,1.1091,1.3078,1.3261,0.6597,NQC,NQC,1.1356,0.9704,0.965,NQC,NQC,1.5392,1.2052,NQC,NQC,NQC,1.399,1.6323,1.357,1.3418,NQC,1.5072,1.223,1.3834,0.7818,1.3373,1.443,1.5773,0.7222,0.8861,0.934,0.8352,1.1666,0.8558,1.1836,NQC,-0.5104,NQC,0.7824,0.4505,1.5218,1.4645,1.4457,0.7527,0.7257,0.6429,0.9858,0.8601,1.243,0.6724,0.6035,1.3092,0.8219,0.6023,1.2644,1.5115,0.5582,0.4549,1.3401,NQC,0.6232,0.9007,NQC,1.4221,1.2767,0.5595,0.9793,0.9385,1.0223,0.5481,0.274,0.4399,0.467,-0.2345,-0.1395,0.4405
KANDY,2.5501,2.2216,2.1512,2.0545,1.8169,1.9598,1.8827,NQC,1.8509,1.8032,1.8229,NQC,1.786,NQC,1.7446,1.7709,1.3487,0.7642,0.6029,0.6183,0.7021,0.6098,1.0935,1.5677,1.4696,1.1115,1.6031,1.4175,1.3109,1.2349,0.9725,1.0802,0.979,NQC,1.9075,1.7482,1.5391,1.6097,2.1072,1.5351,1.272,1.6176,1.5137,1.538,1.1251,1.3349,0.8446,1.2615,1.1531,1.0725,0.9896,0.7059,0.9043,0.7181,0.6947,0.8958,1.737,1.588,1.7995,1.6381,1.3052,1.4162,1.2984,1.3284,1.2886,1.3602,1.3758,1.5496,1.6095,1.4844,1.2479,1.2512,1.2476,1.4504,1.2596,2.003,1.9618,1.8142,1.718,1.5825,1.531,1.4394,1.2062,1.3492,1.1729,1.3144,1.319,1.8484,0.9049,0.7766,1.8014,1.7223,1.5499,1.4135,1.2591,1.7072,1.4413,1.7097,1.0912,0.6697,1.0442,0.7393,0.5865,0.9261,0.7925,1.8855,1.639,1.4694,1.7062,1.2782,0.9673,1.3497,2.0302,1.2129,1.3269,0.219,1.483,1.5189,1.421,1.1161,0.8989,1.0023,0.5386,0.5284,0.5812,1.0658,1.2018,1.1061,1.0226,1.3141,1.3616,0.675,NQC,1.3008,NQC,0.8495,0.8955,0.7925,1.6247,1.5465,1.2126,1.3965,1.7092,1.6931,1.4771,1.5533,1.3905,1.4958,1.6857,1.5786,1.2908,1.3863,0.8357,1.3994,1.4093,1.4866,0.6057,0.8251,1.0044,0.9292,1.2572,0.9399,1.3509,NQC,-0.5743,0.9146,0.6672,0.7381,1.4592,1.4195,1.453,0.8096,0.7283,0.8093,0.8327,0.9592,1.2494,0.5953,0.6159,1.2194,0.7291,0.5847,1.2644,1.4723,0.6124,0.6295,1.2902,0.6802,0.7095,0.9852,0.7936,1.3343,0.9707,0.0659,0.8065,0.9312,0.5006,NQC,0.1218,-0.0591,-0.0373,-0.5822,-0.6296,-0.1319
NUWARA ELIYA,NQC,2.2598,NQC,2.0969,1.7308,1.9775,1.9286,1.4296,1.9025,1.6837,1.7319,1.383,1.3891,1.3789,1.3253,1.315,1.1548,0.4627,0.3495,0.6258,0.9751,0.6297,1.0887,NQC,NQC,1.05,NQC,NQC,NQC,1.3065,0.9122,1.0935,0.749,0.4179,1.977,NQC,1.3978,1.6081,2.1524,0.7247,0.8566,1.7593,NQC,NQC,NQC,NQC,0.4791,NQC,1.3844,NQC,NQC,NQC,NQC,0.4653,0.0517,0.6227,1.75,1.5953,1.7863,1.6374,1.179,1.4201,1.1832,1.213,1.2886,1.3637,1.376,1.5619,1.6472,1.5037,NQC,1.1315,1.1193,1.3529,1.2634,2.1405,1.9687,1.7784,1.718,1.5825,1.531,1.4394,1.2062,1.3492,1.1729,1.3144,1.319,1.8484,0.6563,0.8008,1.8014,1.7223,1.6196,1.6318,1.2591,1.7221,1.6155,1.7097,1.0912,0.6697,1.1282,0.5186,NQC,0.8728,-0.0576,2.0535,1.3012,1.4563,1.6831,0.8723,0.6082,1.0681,1.7989,1.2299,NQC,0.2643,NQC,NQC,0.8187,NQC,0.7445,0.5256,0.2839,NQC,0.3333,1.0474,1.1056,0.9012,0.8341,1.3351,1.3617,0.6223,NQC,NQC,NQC,0.903,0.9177,0.7229,NQC,NQC,1.0697,NQC,NQC,NQC,1.1843,NQC,1.2336,1.3735,NQC,1.2694,1.1088,1.1477,0.7375,1.2978,0.9738,1.665,0.5771,0.8625,0.9404,0.7283,1.1065,0.5573,0.9592,0.2803,-0.433,1.103,1.0894,-0.31,1.1876,1.4555,1.4527,0.6879,0.7686,0.7087,0.6925,0.5418,1.1206,0.4334,0.4346,1.0913,0.5238,0.376,1.2598,1.5522,0.4775,0.4319,NQC,0.7378,1.3782,NQC,0.515,1.394,0.7268,0.6688,0.3023,-0.1693,0.394,-0.2382,0.4185,0.1365,0.2056,0.5513,0.0173,0.3666
GALLE,2.4478,2.2429,2.1503,2.0791,NQC,1.9552,1.8728,NQC,1.9071,NQC,1.8661,NQC,1.8319,1.834,1.7523,1.7812,1.309,0.6394,0.6045,0.5857,0.7423,0.5863,1.1207,1.544,1.4435,1.4051,1.5974,1.4172,1.3195,1.2282,NQC,1.085,1.1413,NQC,1.9115,1.7652,NQC,1.7063,2.101,NQC,1.3452,1.6196,1.5121,1.5537,NQC,1.3671,NQC,1.2617,1.1534,1.0726,0.9868,0.9686,0.9499,NQC,NQC,1.075,1.733,1.5885,1.7936,1.6367,NQC,1.4188,NQC,1.3444,1.3447,1.3555,1.3951,1.5527,1.6072,1.4871,1.2685,1.2628,1.2646,1.5297,1.2955,2,1.9857,NQC,1.718,1.5825,1.531,1.4394,1.2062,1.3492,1.1729,1.3144,1.319,1.8484,0.9275,0.8782,1.8014,1.7223,1.5356,1.8038,1.2591,1.8236,1.4901,1.7097,1.0912,0.6697,1.2613,0.6972,0.0535,1.0997,0.9833,2.1122,1.7065,1.4443,1.9024,1.3176,1.0711,1.3609,1.9887,1.178,1.1591,0.7929,1.4822,1.5465,1.4546,1.1543,1.0044,0.9355,NQC,0.5437,0.6395,1.1468,1.261,1.1831,1.0864,1.3263,1.324,0.7049,1.1939,1.238,1.133,1.0061,0.9826,NQC,1.574,1.5364,NQC,1.4923,1.7304,1.6681,1.6107,1.6253,1.4146,1.4766,1.6966,1.6871,1.3834,1.3966,0.9434,1.4173,1.4452,1.5494,0.6993,0.8847,1.0082,0.8833,1.3291,1.084,1.3813,NQC,NQC,0.8627,0.6865,0.1814,1.3344,1.4395,1.4384,0.8234,0.7902,0.887,0.9558,1.0906,1.2645,0.6459,0.6662,1.2545,0.8012,0.5924,1.3126,1.4373,0.6795,0.9235,1.3169,NQC,0.8917,1.1879,1.1485,1.3229,0.1914,1.766,0.9002,1.0293,0.3861,1.3809,NQC,NQC,NQC,-0.9468,NQC,NQC
MATARA,2.4552,2.2225,2.1557,2.0508,NQC,1.955,1.913,NQC,1.9079,1.9005,NQC,NQC,1.8405,1.8535,1.7211,1.7361,1.3705,0.6099,0.5849,0.5798,0.7077,0.5887,1.1777,1.6068,1.4624,1.373,1.6141,1.4226,1.3103,1.2297,NQC,1.0802,NQC,NQC,1.9095,1.7507,NQC,1.784,2.1146,NQC,1.3892,1.6129,1.5127,1.5253,NQC,1.4776,NQC,1.2642,1.1622,1.0783,0.9925,NQC,0.9064,NQC,NQC,1.0723,1.7336,1.589,1.7827,1.6442,NQC,1.4193,NQC,NQC,NQC,1.3738,1.4059,1.5894,1.6053,1.4943,1.2719,1.3261,1.2753,1.4216,1.2892,2,1.9597,1.9404,1.718,1.5825,1.531,1.4394,1.2062,1.3492,1.1729,1.3144,1.319,1.8484,0.9528,0.7989,1.8014,1.7223,1.551,1.7911,1.2591,1.8438,1.5734,1.7097,1.0912,0.6697,1.1287,1.07,0.6811,1.0875,0.6762,2.0723,1.7336,1.5603,2.01,1.2872,1.0809,1.3502,2.073,1.2019,NQC,0.4869,1.4852,1.5372,NQC,1.1339,1.1313,0.9573,NQC,0.5752,0.6093,1.1646,1.264,1.2344,1.1012,1.3521,1.3184,0.7267,1.1992,1.2361,1.1294,NQC,1.0174,NQC,NQC,1.5286,NQC,1.4764,1.712,1.668,NQC,1.5984,1.4687,1.5766,1.6836,1.7154,1.4317,1.4537,0.9402,1.4785,1.4616,1.6972,0.722,0.9032,0.9949,0.9253,1.3384,1.1215,1.402,NQC,0.1621,1.2009,0.8214,0.4293,1.2648,NQC,1.4684,0.7875,0.7723,0.8585,0.9577,1.0776,1.277,0.6701,0.6345,1.2693,0.7641,0.602,1.2938,1.5183,0.6569,1.3015,1.3136,0.2825,NQC,1.1603,1.1187,1.3183,1.2467,0.858,0.8851,1.0088,0.9872,0.7901,-0.0609,NQC,-0.1418,0.238,NQC,NQC
