COURSE OF STUDY DISTRICT,MEDICINE University of Colombo,MEDICINE University of Peradeniya,MEDICINE University of Sri Jayewardenepura,MEDICINE University of Kelaniya,MEDICINE University of Jaffna,MEDICINE University of Ruhuna,MEDICINE University of Moratuwa,"MEDICINE Eastern University, Sri Lanka",MEDICINE Rajarata University of Sri Lanka,MEDICINE Sabaragamuwa University of Sri Lanka,MEDICINE Wayamba University of Sri Lanka,DENTAL SURGERY University of Peradeniya,DENTAL SURGERY University of Sri Jayewardenepura,VETERINARY SCIENCE University of Peradeniya,BIOCHEMISTRY & MOLECULAR BIOLOGY University of Colombo,AGRICULTURAL TECHNOLOGY & MANAGEMENT University of Peradeniya,AGRICULTURE University of Jaffna,"AGRICULTURE Eastern University, Sri Lanka",AGRICULTURE Rajarata University of Sri Lanka,AGRICULTURE Sabaragamuwa University of Sri Lanka,AGRICULTURE Wayamba University of Sri Lanka,FOOD SCIENCE & NUTRITION Wayamba University of Sri Lanka,FOOD SCIENCE & TECHNOLOGY University of Peradeniya,FOOD SCIENCE & TECHNOLOGY University of Sri Jayewardenepura,FOOD SCIENCE & TECHNOLOGY Sabaragamuwa University of Sri Lanka,BIOLOGICAL SCIENCE University of Colombo,BIOLOGICAL SCIENCE University of Peradeniya,BIOLOGICAL SCIENCE University of Sri Jayewardenepura,BIOLOGICAL SCIENCE University of Kelaniya,BIOLOGICAL SCIENCE University of Jaffna,BIOLOGICAL SCIENCE University of Ruhuna,"BIOLOGICAL SCIENCE Eastern University, Sri Lanka",BIOLOGICAL SCIENCE South Eastern University of Sri Lanka,ENGINEERING University of Peradeniya,ENGINEERING University of Sri Jayewardenepura,ENGINEERING University of Jaffna,ENGINEERING University of Ruhuna,ENGINEERING University of Moratuwa,ENGINEERING South Eastern University of Sri Lanka,QUANTITY SURVEYING University of Moratuwa,COMPUTER SCIENCE University of Kelaniya,COMPUTER SCIENCE University of Jaffna,COMPUTER SCIENCE University of Ruhuna,COMPUTER SCIENCE University of Colombo School of Computing,COMPUTER SCIENCE Eastern University - Trincomalee Campus,COMPUTER SCIENCE University of Sri Jayewardenepura,PHYSICAL SCIENCE University of Colombo,PHYSICAL SCIENCE University of Peradeniya,PHYSICAL SCIENCE University of Sri Jayewardenepura,PHYSICAL SCIENCE University of Kelaniya,PHYSICAL SCIENCE University of Jaffna,PHYSICAL SCIENCE University of Ruhuna,"PHYSICAL SCIENCE Eastern University, Sri Lanka",PHYSICAL SCIENCE South Eastern University of Sri Lanka,SURVEYING SCIENCE Sabaragamuwa University of Sri Lanka,MANAGEMENT University of Colombo,MANAGEMENT University of Peradeniya,MANAGEMENT University of Sri Jayewardenepura,MANAGEMENT University of Kelaniya,MANAGEMENT University of Jaffna,MANAGEMENT University of Ruhuna,"MANAGEMENT Eastern University, Sri Lanka",MANAGEMENT South Eastern University of Sri Lanka,MANAGEMENT Rajarata University of Sri Lanka,MANAGEMENT Sabaragamuwa University of Sri Lanka,MANAGEMENT Wayamba University of Sri Lanka,ESTATE MANAGEMENT & VALUATION University of Sri Jayewardenepura,COMMERCE University of Sri Jayewardenepura,COMMERCE University of Kelaniya,COMMERCE University of Jaffna,"COMMERCE Eastern University, Sri Lanka",COMMERCE South Eastern University of Sri Lanka,FINANCIAL ENGINEERING  University of Kelaniya,"BANKING & INSURANCE University of Vavuniya, Sri Lanka",LAW University of Colombo,LAW University of Peradeniya,LAW University of Jaffna,ARTS  University of Colombo,ARTS  University of Peradeniya,ARTS  University of Sri Jayewardenepura,ARTS  University of Kelaniya,ARTS  University of Jaffna,ARTS  University of Ruhuna,"ARTS  Eastern University, Sri Lanka",ARTS  South Eastern University of Sri Lanka,ARTS  Rajarata University of Sri Lanka,ARTS-INFORMATION TECHNOLOGY  University of Sri Jayewardenepura,AQUATIC BIORESOURCES University of Sri Jayewardenepura,URBAN BIORESOURCES University of Sri Jayewardenepura,SOCIAL WORK  University of Peradeniya,HUMAN RESOURCE DEVELOPMENT Uva Wellassa University of Sri Lanka,COMMUNICATION STUDIES  Eastern University -Trincomalee Campus,FINANCIAL ECONOMICS University of Sri Jayewardenepura,CREATIVE MUSIC TECHNOLOGY & PRODUCTION University of Sri Jayewardenepura,PEACE & CONFLICT RESOLUTION  University of Kelaniya,ISLAMIC STUDIES   South Eastern University of Sri Lanka,ARABIC  LANGUAGE  South Eastern University of Sri Lanka,ARCHITECTURE  University of Moratuwa,DESIGN  University of Moratuwa,LANDSCAPE ARCHITECTURE  University of Moratuwa,TOWN & COUNTRY PLANNING University of Moratuwa,FASHION DESIGN & PRODUCT DEVELOPMENT  University of Moratuwa,ARTIFICIAL INTELLIGENCE University of Moratuwa,INFORMATION TECHNOLOGY & MANAGEMENT  University of Moratuwa,FACILITIES MANAGEMENT University of Moratuwa,BUSINESS SCIENCE University of Moratuwa,ARTS  .1 South Eastern University of Sri Lanka,ARTS  .1 Rajarata University of Sri Lanka,ARTS-INFORMATION TECHNOLOGY  .1 University of Sri Jayewardenepura,AQUATIC BIORESOURCES .1 University of Sri Jayewardenepura,URBAN BIORESOURCES .1 University of Sri Jayewardenepura,SOCIAL WORK  .1 University of Peradeniya,HUMAN RESOURCE DEVELOPMENT .1 Uva Wellassa University of Sri Lanka,COMMUNICATION STUDIES  .1 Eastern University -Trincomalee Campus,FINANCIAL ECONOMICS .1 University of Sri Jayewardenepura,CREATIVE MUSIC TECHNOLOGY & PRODUCTION .1 University of Sri Jayewardenepura,PEACE & CONFLICT RESOLUTION  .1 University of Kelaniya,ISLAMIC STUDIES   .1 South Eastern University of Sri Lanka,ARABIC  LANGUAGE  .1 South Eastern University of Sri Lanka,ARCHITECTURE  .1 University of Moratuwa,DESIGN  .1 University of Moratuwa,LANDSCAPE ARCHITECTURE  .1 University of Moratuwa,TOWN & COUNTRY PLANNING .1 University of Moratuwa,FASHION DESIGN & PRODUCT DEVELOPMENT  .1 University of Moratuwa,ARTIFICIAL INTELLIGENCE .1 University of Moratuwa,INFORMATION TECHNOLOGY & MANAGEMENT  .1 University of Moratuwa,FACILITIES MANAGEMENT .1 University of Moratuwa,BUSINESS SCIENCE .1 University of Moratuwa,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE University of Colombo,FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS University of Ruhuna,STATISTICS & OPERATIONS RESEARCH University of Peradeniya,GEOGRAPHICAL INFORMATION SCIENCE University of Peradeniya,INFORMATION SYSTEMS  University of Colombo School of Computing,INFORMATION SYSTEMS  University of Sri Jayewardenepura,SOFTWARE ENGINEERING University of Kelaniya,SOFTWARE ENGINEERING Sabaragamuwa University of Sri Lanka,SOFTWARE ENGINEERING University of Sri Jayewardenepura,AYURVEDIC MEDICINE & SURGERY Institute of Indigenous  Medicine,"AYURVEDIC MEDICINE & SURGERY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",UNANI MEDICINE & SURGERY Institute of Indigenous  Medicine,SIDDHA MEDICINE & SURGERY University of Jaffna,SIDDHA MEDICINE & SURGERY Eastern University - Trincomalee Campus,"INDIGENOUS MEDICINAL RESOURCES The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","HEALTH INFORMATION AND COMMUNICATION TECHNOLOGY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","HEALTH TOURISM AND HOSPITALITY MANAGEMENT The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","BIOMEDICAL TECHNOLOGY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","INDIGENOUS PHARMACEUTICAL TECHNOLOGY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","YOGA AND PARAPSYCHOLOGY The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka","SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",HEALTH PROMOTION Rajarata University of Sri Lanka,NURSING University of Colombo,NURSING University of Peradeniya,NURSING University of Sri Jayewardenepura,NURSING University of Jaffna,NURSING University of Ruhuna,"NURSING Eastern University, Sri Lanka",PHARMACY University of Peradeniya,PHARMACY University of Sri Jayewardenepura,PHARMACY University of Jaffna,PHARMACY University of Ruhuna,MEDICAL LABORATORY SCIENCES University of Peradeniya,MEDICAL LABORATORY SCIENCES University of Sri Jayewardenepura,MEDICAL LABORATORY SCIENCES University of Jaffna,MEDICAL LABORATORY SCIENCES University of Ruhuna,RADIOGRAPHY University of Peradeniya,PHYSIOTHERAPY University of Colombo,PHYSIOTHERAPY University of Peradeniya,OCCUPATIONAL THERAPY University of Kelaniya,OPTOMETRY University of Sri Jayewardenepura,ENVIRONMENTAL CONSERVATION & MANAGEMENT University of Kelaniya,APPLIED CHEMISTRY University of Kelaniya,ELECTRONICS AND COMPUTER SCIENCE University of Kelaniya,ACCOUNTING INFORMATION SYSTEMS University of Kelaniya,FISHERIES & MARINE SCIENCES University of Ruhuna,MARINE AND FRESHWATER SCIENCES University of Ruhuna,ANIMAL SCIENCE & FISHERIES University of Peradeniya,FOOD  PRODUCTION & TECHNOLOGY MANAGEMENT Wayamba University of Sri Lanka,COMPUTING & INFORMATION SYSTEMS Sabaragamuwa University of Sri Lanka,PHYSICAL EDUCATION   University of Jaffna,PHYSICAL EDUCATION   Sabaragamuwa University of Sri Lanka,SPORTS SCIENCE & MANAGEMENT   University of Sri Jayewardenepura,SPORTS SCIENCE & MANAGEMENT   University of Kelaniya,SPORTS SCIENCE & MANAGEMENT   Sabaragamuwa University of Sri Lanka,SPEECH AND HEARING SCIENCES  University of Kelaniya,TOURISM & HOSPITALITY MANAGEMENT Rajarata University of Sri Lanka,TOURISM & HOSPITALITY MANAGEMENT Sabaragamuwa University of Sri Lanka,AGRICULTURAL RESOURCE MANAGEMENT AND TECHNOLOGY University of Ruhuna,AGRI BUSINESS MANAGEMENT University of Ruhuna,GREEN TECHNOLOGY University of Ruhuna,SCIENCE AND TECHNOLOGY Uva Wellassa University of Sri Lanka,COMPUTER SCIENCE & TECHNOLOGY   Uva Wellassa University of Sri Lanka,ENTREPRENEURSHIP AND MANAGEMENT  Uva Wellassa University of Sri Lanka,ANIMAL PRODUCTION AND FOOD TECHNOLOGY Uva Wellassa University of Sri Lanka,EXPORT AGRICULTURE Uva Wellassa University of Sri Lanka,TEA TECHNOLOGY & VALUE ADDITION Uva Wellassa University of Sri Lanka,INDUSTRIAL INFORMATION TECHNOLOGY   Uva Wellassa University of Sri Lanka,MINERAL RESOURCES AND TECHNOLOGY Uva Wellassa University of Sri Lanka,AQUATIC RESOURCES TECHNOLOGY Uva Wellassa University of Sri Lanka,PALM AND LATEX TECHNOLOGY & VALUE ADDITION Uva Wellassa University of Sri Lanka,"HOSPITALITY, TOURISM AND EVENTS MANAGEMENT     Uva Wellassa University of Sri Lanka",ENGLISH LANGUAGE & APPLIED LINGUISTICS Uva Wellassa University of Sri Lanka,INFORMATION COMMUNICATION TECHNOLOGY University of Colombo,INFORMATION COMMUNICATION TECHNOLOGY University of Sri Jayewardenepura,INFORMATION COMMUNICATION TECHNOLOGY University of Kelaniya,INFORMATION COMMUNICATION TECHNOLOGY University of Ruhuna,INFORMATION COMMUNICATION TECHNOLOGY South Eastern University of Sri Lanka,INFORMATION COMMUNICATION TECHNOLOGY Rajarata University of Sri Lanka,"INFORMATION COMMUNICATION TECHNOLOGY University of Vavuniya, Sri Lanka",INFORMATION COMMUNICATION TECHNOLOGY Uva Wellassa University of Sri Lanka,PHYSICAL SCIENCE -ICT University of Sri Jayewardenepura,PHYSICAL SCIENCE -ICT University of Kelaniya,TRANSLATION STUDIES   University of Kelaniya,TRANSLATION STUDIES   Sabaragamuwa University of Sri Lanka,TRANSLATION STUDIES   University of Jaffna,"TRANSLATION STUDIES   Eastern University, Sri Lanka",FILM & TELEVISION STUDIES   University of Kelaniya,"PROJECT MANAGEMENT University of Vavuniya, Sri Lanka",VISUAL ARTS   University of the Visual & Performing Arts,MUSIC     University of the Visual & Performing Arts,DANCE   University of the Visual & Performing Arts,DRAMA & THEATRE   University of the Visual & Performing Arts,ART & DESIGN   Ramanathan Academy of Fine Arts,MUSIC   Ramanathan Academy of Fine Arts,DANCE   Ramanathan Academy of Fine Arts,VISUAL & TECHNOLOGICAL ARTS   Swami Vipulananda Institute of Aesthetic Studies,MUSIC     Swami Vipulananda Institute of Aesthetic Studies,DANCE   Swami Vipulananda Institute of Aesthetic Studies,DRAMA & THEATRE   Swami Vipulananda Institute of Aesthetic Studies,FOOD BUSINESS MANAGEMENT Sabaragamuwa University of Sri Lanka
COLOMBO,2.3291,2.1807,2.1282,2.0511,1.9284,1.9632,1.922,1.9192,1.933,1.9256,1.9313,1.8534,1.859,1.7397,1.7978,1.2548,0.5643,0.5719,0.6376,0.7731,0.6521,1.2074,1.5913,1.5482,1.4507,1.6047,1.4561,1.3538,1.2603,1.0627,1.1309,1.0882,1.0762,1.9344,1.792,NQC,1.792,2.0822,NQC,1.4676,1.5551,1.3505,1.3887,1.6318,1.3776,1.5406,1.3145,1.213,1.1269,1.0185,0.8342,0.9436,0.8362,0.8762,1.002,1.7286,1.5947,1.7857,1.6389,1.3351,1.411,1.3427,1.3929,1.3294,1.3507,1.376,1.573,1.6021,1.4858,1.2844,1.2862,1.2893,1.4695,1.2671,2.0202,1.9965,1.9663,1.7686,1.6519,1.5844,1.5029,1.2717,1.4158,1.1933,1.3362,1.3776,1.8678,0.9724,0.8889,1.8321,1.4741,1.3079,1.8325,1.4649,1.7847,1.1006,0.7293,1.1038,1.141,0.6373,1.2285,1.2853,1.9945,1.4496,1.474,1.9032,1.3362,1.3776,1.8678,0.9724,0.8889,1.8321,1.4741,1.3079,1.8325,1.4649,1.7847,1.1006,0.7293,1.1038,1.141,0.6373,1.2285,1.2853,1.9945,1.4496,1.474,1.9032,1.3761,1.0826,1.3482,2.0155,1.1392,1.2184,1.5789,NQC,1.4932,1.2153,1.1083,0.9984,0.5955,0.5807,0.6945,1.1043,1.2989,1.1406,1.0749,1.3571,1.3835,0.7265,1.172,1.3979,1.1055,0.8058,0.86,0.8115,1.646,1.5752,1.2103,1.4244,1.773,1.7025,1.491,1.5911,1.4579,1.7173,NQC,1.3397,1.3509,0.9279,1.5064,1.4632,1.5978,0.7586,0.8828,0.9927,0.9154,1.0164,-0.0824,0.4524,0.9372,0.7801,0.7016,0.9014,1.3708,1.3773,0.7305,0.7269,0.9164,0.8923,0.8963,1.1359,0.6815,0.682,0.7477,1.0697,0.7985,0.6479,0.6902,1.2035,1.4017,1.9701,2.0846,1.7704,1.5946,1.1242,1.3107,1.0056,1.4147,0.926,0.926,1.372,1.0441,0.1098,0.8267,1.11,1.3631,0.7209,0.9804,0.7039,0.7306,NQC,0.1274,-0.3151,NQC,0.6899,0.2975,-0.5491,1.3138
GAMPAHA,2.3707,2.1855,2.1374,2.0542,1.7173,1.9682,1.9214,NQC,1.8387,1.6995,1.7018,1.674,1.6856,1.6297,1.6299,1.2548,0.5238,0.4763,0.7008,0.7908,0.6613,1.1721,1.5884,1.5482,1.3608,1.6057,1.4608,1.3456,1.2572,0.9418,1.1304,0.8402,0.8289,1.9372,1.7838,1.4869,1.6519,2.099,NQC,1.4058,1.5557,1.2252,1.3905,1.6971,1.2181,1.5421,1.3211,1.2139,1.1277,1.0175,0.7622,0.9413,0.7619,0.7607,1.0268,1.7287,1.5951,1.7872,1.6388,1.2894,1.4147,1.2881,1.3713,1.2898,1.3526,1.3754,1.485,1.6019,1.4877,1.2303,1.2321,1.2473,1.3834,1.2375,2.026,1.9896,1.8662,1.7686,1.6519,1.5844,1.5029,1.2717,1.4158,1.1933,1.3362,1.3776,1.8678,0.8293,0.8634,1.8321,1.5911,1.3079,1.8312,1.5509,1.7847,1.1006,0.7293,1.113,1.0638,0.5867,1.1551,1.3201,1.7853,1.2268,1.4419,1.7938,1.3362,1.3776,1.8678,0.8293,0.8634,1.8321,1.5911,1.3079,1.8312,1.5509,1.7847,1.1006,0.7293,1.113,1.0638,0.5867,1.1551,1.3201,1.7853,1.2268,1.4419,1.7938,1.3002,1.0763,1.2546,1.9455,1.0102,1.0153,1.588,1.348,1.4889,1.2438,1.0091,0.683,0.1932,0.516,0.5979,1.0635,1.2778,1.1953,1.0546,1.3587,1.3714,0.5815,1.1766,1.2069,1.1202,0.8122,0.8733,0.6082,NQC,NQC,1.1646,1.4146,NQC,NQC,1.3858,1.67,1.5236,NQC,1.5924,1.2532,1.2712,0.923,1.4276,1.4477,1.6147,0.7069,0.8684,1.0639,0.8793,1.0056,-0.1833,0.6094,0.9467,0.7447,0.254,1.0486,1.396,1.3852,0.6507,0.6597,0.8,0.8851,0.8667,1.1187,0.5855,0.6165,0.7249,1.0177,0.7586,0.5669,0.6995,1.1805,1.4718,1.903,2.0104,1.7685,1.5945,1.1044,1.3502,1.0283,1.4119,0.8691,0.8518,1.2279,0.9336,NQC,-0.3431,0.7986,1.3685,1.151,0.8063,0.8383,0.7633,0.5323,NQC,-0.5365,NQC,-0.0104,NQC,NQC,1.2549
KALUTARA,2.329,2.2109,2.1294,2.0739,1.7933,1.9664,1.9138,NQC,1.8743,1.7943,1.7883,1.7794,NQC,1.7389,1.7536,1.3334,0.6863,0.6839,0.6882,0.7605,0.6776,1.2384,1.6106,1.5525,NQC,1.6262,1.4561,1.3513,1.261,NQC,1.1409,NQC,NQC,1.9365,1.7828,NQC,1.6522,2.0979,NQC,1.4795,1.5598,1.3225,1.3905,1.6326,1.316,1.5588,1.3232,1.2103,1.135,1.0241,0.843,0.9481,0.8662,0.8726,1.2658,1.733,1.595,1.8093,1.6385,1.5296,1.4119,1.3453,NQC,1.3411,1.3532,1.4056,1.5471,1.6076,1.4881,1.3026,1.304,1.313,1.4887,1.3003,2.0267,1.9925,1.8602,1.7686,1.6519,1.5844,1.5029,1.2717,1.4158,1.1933,1.3362,1.3776,1.8678,1.0363,0.9211,1.8321,1.4992,1.3079,1.8408,1.4936,1.7847,1.1006,0.7293,0.8914,0.4643,0.6869,1.1924,1.1468,1.7393,1.3635,1.4166,1.6909,1.3362,1.3776,1.8678,1.0363,0.9211,1.8321,1.4992,1.3079,1.8408,1.4936,1.7847,1.1006,0.7293,0.8914,0.4643,0.6869,1.1924,1.1468,1.7393,1.3635,1.4166,1.6909,1.3538,1.1189,1.4295,1.9949,0.8716,1.1204,1.5795,1.5123,1.5149,1.2333,1.048,1.0577,NQC,0.7113,0.6718,1.0312,1.2685,1.1809,1.0421,1.3464,1.367,0.7894,1.2519,1.3177,1.1162,1.0606,0.9305,NQC,1.6559,1.5493,1.4193,1.4645,NQC,1.735,NQC,1.6244,1.5567,1.7356,1.7365,1.3954,1.3911,0.9585,1.4185,1.4692,1.6163,0.8168,0.896,1.055,0.9022,1.0626,0.1175,0.3519,0.9595,0.759,0.5892,0.6311,1.4406,1.391,0.8308,0.826,0.8831,0.9188,0.9075,1.151,0.7608,0.7439,0.7647,1.0942,0.8076,0.6711,0.7288,1.2728,1.5275,1.9907,2.0297,1.7439,1.5849,1.2374,1.3068,0.9555,1.4105,0.9078,0.7972,1.198,1.1415,0.8299,0.8498,0.3071,1.3679,1.244,0.8237,0.8454,0.6205,0.447,0.3694,NQC,-0.1577,0.7602,NQC,NQC,1.3028
MATALE,NQC,2.2968,NQC,2.0739,1.7872,1.9687,NQC,NQC,1.8363,NQC,1.7716,1.7449,NQC,1.7091,1.7408,1.4595,0.6677,0.6612,0.6889,0.7691,0.6643,1.2096,1.5956,1.5786,1.345,1.7145,1.4591,1.3581,1.2725,0.9356,1.1383,1.1028,1.1412,1.9409,NQC,1.4228,1.678,2.1655,NQC,1.3141,NQC,1.1747,1.401,NQC,0.9575,NQC,1.5311,1.2341,NQC,1.0258,0.7202,0.9426,0.5816,0.579,0.9429,1.7346,1.6051,1.7977,1.6386,1.2809,1.4366,NQC,NQC,1.2976,1.3515,1.377,1.5813,1.6285,1.4947,1.2762,1.2491,1.2591,1.4343,1.2853,2.0231,1.9908,1.8971,1.7686,1.6519,1.5844,1.5029,1.2717,1.4158,1.1933,1.3362,1.3776,1.8678,0.8755,0.8429,1.8321,1.7073,1.3079,1.9011,1.3351,1.7847,1.1006,0.7293,1.1105,1.0894,0.2802,1.2424,1.2876,1.6774,0.8462,1.3733,1.6317,1.3362,1.3776,1.8678,0.8755,0.8429,1.8321,1.7073,1.3079,1.9011,1.3351,1.7847,1.1006,0.7293,1.1105,1.0894,0.2802,1.2424,1.2876,1.6774,0.8462,1.3733,1.6317,1.0573,0.8678,1.27,1.9398,0.768,NQC,NQC,1.0885,NQC,1.2619,1.0691,1.3762,0.7828,0.6103,0.5706,1.1599,1.2385,1.1829,1.1319,1.3524,1.415,0.684,1.5126,1.2758,NQC,1.012,0.9665,0.6819,1.6217,NQC,1.2417,NQC,NQC,1.7033,1.6434,1.6206,1.4765,1.7341,NQC,1.1685,1.3946,0.8739,1.4405,1.362,1.4708,0.6266,0.7577,1.053,0.9075,0.9308,NQC,0.3412,NQC,0.7599,0.5058,0.5047,1.3812,1.4481,0.8408,0.8045,0.8457,0.934,1.0165,1.0444,0.5812,0.7147,0.6216,1.252,0.6729,0.6137,0.5803,1.192,1.5921,NQC,2.1748,1.797,1.6401,NQC,1.4127,NQC,1.5035,NQC,0.4372,NQC,NQC,0.9838,NQC,NQC,1.5094,1.2883,0.8448,1.1424,1.0064,NQC,0.4566,0.517,0.2516,0.6873,0.5189,1.0104,1.2301
KANDY,2.3559,2.1825,2.1436,2.0513,1.8311,1.99,1.9032,NQC,1.8596,1.8493,1.8217,1.8114,NQC,1.7606,1.8032,1.4694,0.7128,0.718,0.7082,0.7567,0.7022,1.2643,1.5993,1.5708,1.2934,1.613,1.457,1.3473,1.2605,1.1652,1.1867,NQC,NQC,1.9388,1.7947,NQC,1.6797,2.0884,NQC,1.457,1.5612,1.1902,1.3908,1.6383,NQC,1.5434,1.3178,1.2125,1.1348,1.0192,0.7766,0.9427,0.7809,0.7916,0.9669,1.7312,1.595,1.7921,1.6396,1.2742,1.4152,1.2786,1.3265,1.2899,1.3513,1.3773,1.5859,1.6133,1.4887,1.2433,1.2421,1.2461,1.4218,1.2384,2.0307,1.9897,1.8426,1.7686,1.6519,1.5844,1.5029,1.2717,1.4158,1.1933,1.3362,1.3776,1.8678,0.901,0.863,1.8321,1.5635,1.3079,1.8287,1.5982,1.7847,1.1006,0.7293,1.0915,1.0782,0.5754,1.1154,1.2527,1.636,1.1643,1.4389,1.6468,1.3362,1.3776,1.8678,0.901,0.863,1.8321,1.5635,1.3079,1.8287,1.5982,1.7847,1.1006,0.7293,1.0915,1.0782,0.5754,1.1154,1.2527,1.636,1.1643,1.4389,1.6468,1.3611,1.0254,1.4031,1.9792,1.0183,NQC,1.5781,1.4609,1.5025,1.2394,1.0237,1.0177,0.7414,0.7213,0.7613,1.2136,1.2247,1.2033,1.1848,1.3597,1.3689,0.7335,1.1684,1.1981,1.1266,0.8057,0.8608,0.751,1.6219,1.5888,1.3098,1.4286,1.7443,1.7012,1.521,1.6772,1.5396,1.701,1.6766,1.2955,1.4389,1.0192,1.342,1.3968,1.4245,0.7992,0.9021,1.1477,0.9266,0.9018,0.5222,0.3621,0.9408,0.8567,0.8567,1.0943,1.4058,1.4187,0.8647,0.8178,0.9187,0.8886,0.9048,1.1798,0.7154,0.7088,0.6941,1.1461,0.7465,0.685,0.6703,1.2288,1.4957,1.9801,2.0142,1.7482,1.6413,1.1425,1.3376,1.1449,1.4408,0.8893,0.8018,1.2634,0.9814,0.8873,0.904,1.1889,1.4669,1.1992,0.9712,0.9017,0.999,0.6946,0.4888,0.449,-0.2574,0.5063,-0.0615,-0.1737,1.2334
NUWARA ELIYA,2.3427,2.2089,NQC,NQC,1.7018,1.9859,NQC,1.4755,1.846,NQC,1.603,NQC,1.4637,1.4199,1.4124,1.3029,0.5198,0.4634,0.6654,0.8013,0.8534,1.1471,NQC,NQC,1.138,NQC,NQC,NQC,1.2856,0.9545,1.1921,0.7924,0.478,1.9378,1.8383,1.3966,1.668,2.0784,0.999,0.9854,NQC,NQC,NQC,2.1144,0.5758,NQC,NQC,NQC,NQC,NQC,0.7215,0.9413,0.4292,0.2757,0.8777,1.7297,1.5953,1.7948,1.6374,1.1822,1.4165,1.1807,1.2214,1.2925,1.3521,1.3981,1.4538,1.6235,1.5172,1.1743,1.0869,1.1027,1.0816,1.1397,2.0688,1.9978,1.9389,1.7686,1.6519,1.5844,1.5029,1.2717,1.4158,1.1933,1.3362,1.3776,1.8678,0.6732,0.6955,1.8321,1.6462,1.3079,1.6899,1.5818,1.7847,1.1006,0.7293,0.4934,0.7753,0.0912,0.9478,1.1927,1.9273,0.5036,1.4169,1.5131,1.3362,1.3776,1.8678,0.6732,0.6955,1.8321,1.6462,1.3079,1.6899,1.5818,1.7847,1.1006,0.7293,0.4934,0.7753,0.0912,0.9478,1.1927,1.9273,0.5036,1.4169,1.5131,0.9852,0.8245,0.9558,1.9419,0.8699,NQC,NQC,1.0362,NQC,1.3012,1.0167,0.9136,0.4664,0.5167,0.6441,0.9698,1.1673,1.0688,0.9398,1.3682,1.4695,0.7077,NQC,1.283,NQC,0.8015,0.8594,0.671,NQC,NQC,1.111,NQC,NQC,NQC,1.2272,NQC,1.3277,NQC,1.3486,1.2072,1.2226,0.7865,1.2076,1.2702,1.11,0.6292,0.6972,1.0359,0.8297,0.7767,NQC,0.2022,NQC,1.1022,-0.0293,-0.0204,1.3937,1.3756,0.6723,0.6617,0.8873,0.7145,0.5706,1.0359,0.5183,0.5628,0.4774,0.8048,0.5414,0.5367,0.4481,1.1111,1.5892,NQC,NQC,1.8251,1.61,1.1203,1.331,0.8833,1.7087,NQC,0.0151,NQC,NQC,NQC,-0.1345,1.1774,1.4973,0.9725,-0.2621,0.31,0.5024,0.6077,0.7315,0.5143,0.1198,0.7253,0.6116,0.6422,1.1872
