"COURSE OF STUDY
DISTRICT",MEDICINE University of Colombo,MEDICINE University of Peradeniya,MEDICINE University of Sri Jayewardenepura,MEDICINE University of Kelaniya,MEDICINE University of Jaffna,MEDICINE University of Ruhuna,"MEDICINE Eastern University, Sri Lanka",MEDICINE Rajarata University of Sri Lanka,MEDICINE Sabaragamuwa University of Sri Lanka,MEDICINE Wayamba University of Sri Lanka,DENTAL SURGERY University of Peradeniya,VETERINARY SCIENCE University of Peradeniya,MOLECULAR BIOLOGY & BIOCHEMISTRY University of Colombo,AGRICULTURAL TECHNOLOGY & MANAGEMENT University of Peradeniya,AGRICULTURE University of Jaffna,"AGRICULTURE Eastern University, Sri Lanka",AGRICULTURE Rajarata University of Sri Lanka,AGRICULTURE Sabaragamuwa University of Sri Lanka,AGRICULTURE Wayamba University of Sri Lanka,FOOD SCIENCE & NUTRITION Wayamba University of Sri Lanka,FOOD SCIENCE & TECHNOLOGY University of Peradeniya,FOOD SCIENCE & TECHNOLOGY University of Sri Jayewardenepura,FOOD SCIENCE & TECHNOLOGY Sabaragamuwa University of Sri Lanka,BIOLOGICAL SCIENCE University of Colombo,BIOLOGICAL SCIENCE University of Peradeniya,BIOLOGICAL SCIENCE University of Sri Jayewardenepura,BIOLOGICAL SCIENCE University of Kelaniya,BIOLOGICAL SCIENCE University of Jaffna,BIOLOGICAL SCIENCE University of Ruhuna,"BIOLOGICAL SCIENCE Eastern University, Sri Lanka",BIOLOGICAL SCIENCE South Eastern University of Sri Lanka,ENGINEERING University of Peradeniya,ENGINEERING University of Sri Jayewardenepura,ENGINEERING University of Jaffna,ENGINEERING University of Ruhuna,ENGINEERING University of Moratuwa,ENGINEERING South Eastern University of Sri Lanka,QUANTITY SURVEYING University of Moratuwa,COMPUTER SCIENCE University of Kelaniya,COMPUTER SCIENCE University of Jaffna,COMPUTER SCIENCE University of Ruhuna,COMPUTER SCIENCE University of Colombo School of Computing,COMPUTER SCIENCE Eastern University - Trincomalee Campus,PHYSICAL SCIENCE University of Colombo,PHYSICAL SCIENCE University of Peradeniya,PHYSICAL SCIENCE University of Sri Jayewardenepura,PHYSICAL SCIENCE University of Kelaniya,PHYSICAL SCIENCE University of Jaffna,PHYSICAL SCIENCE University of Ruhuna,"PHYSICAL SCIENCE Eastern University, Sri Lanka",PHYSICAL SCIENCE South Eastern University of Sri Lanka,SURVEYING SCIENCE Sabaragamuwa University of Sri Lanka,MANAGEMENT University of Colombo,MANAGEMENT University of Peradeniya,MANAGEMENT University of Sri Jayewardenepura,MANAGEMENT University of Kelaniya,MANAGEMENT University of Jaffna,MANAGEMENT University of Ruhuna,"MANAGEMENT Eastern University, Sri Lanka",MANAGEMENT South Eastern University of Sri Lanka,MANAGEMENT Rajarata University of Sri Lanka,MANAGEMENT Sabaragamuwa University of Sri Lanka,MANAGEMENT Wayamba University of Sri Lanka,ESTATE MANAGEMENT & VALUATION University of Sri Jayewardenepura,COMMERCE University of Sri Jayewardenepura,COMMERCE University of Kelaniya,COMMERCE University of Jaffna,"COMMERCE Eastern University, Sri Lanka",COMMERCE South Eastern University of Sri Lanka,FINANCIAL ENGINEERING  University of Kelaniya,LAW University of Colombo,LAW University of Peradeniya,LAW University of Jaffna,ARTS  University of Colombo,ARTS  University of Peradeniya,ARTS  University of Sri Jayewardenepura,ARTS  University of Kelaniya,ARTS  University of Jaffna,ARTS  University of Ruhuna,"ARTS  Eastern University, Sri Lanka",ARTS  South Eastern University of Sri Lanka,ARTS  Rajarata University of Sri Lanka,SOCIAL WORK  University of Peradeniya,COMMUNICATION STUDIES  Eastern University -Trincomalee Campus,PEACE & CONFLICT RESOLUTION  University of Kelaniya,ISLAMIC STUDIES   South Eastern University of Sri Lanka,ARABIC  LANGUAGE  South Eastern University of Sri Lanka,ARCHITECTURE  University of Moratuwa,DESIGN  University of Moratuwa,LANDSCAPE ARCHITECTURE  University of Moratuwa,TOWN & COUNTRY PLANNING University of Moratuwa,FASHION DESIGN & PRODUCT DEVELOPMENT  University of Moratuwa,INFORMATION TECHNOLOGY University of Moratuwa,INFORMATION TECHNOLOGY & MANAGEMENT University of Moratuwa,FACILITIES MANAGEMENT University of Moratuwa,TRANSPORT & LOGISTICS MANAGEMENT University of Moratuwa,BUSINESS SCIENCE University of Moratuwa,MANAGEMENT & INFORMATION TECHNOLOGY    University of Kelaniya,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE University of Colombo,STATISTICS & OPERATIONS RESEARCH University of Peradeniya,COMPUTATION & MANAGEMENT University of Peradeniya,GEOGRAPHICAL INFORMATION SCIENCE University of Peradeniya,INFORMATION & COMMUNICATION TECHNOLOGY   Rajarata University of Sri Lanka,INFORMATION & COMMUNICATION TECHNOLOGY   University of Jaffna - Vavuniya Campus,INFORMATION SYSTEMS  University of Colombo School of Computing,SOFTWARE ENGINEERING University of Kelaniya,AYURVEDIC MEDICINE & SURGERY Institute of Indigenous  Medicine,AYURVEDIC MEDICINE & SURGERY Gampaha Wickramaarachchi  Ayurveda Institute,UNANI MEDICINE & SURGERY Institute of Indigenous  Medicine,SIDDHA MEDICINE & SURGERY University of Jaffna,SIDDHA MEDICINE & SURGERY Eastern University - Trincomalee Campus,HEALTH PROMOTION Rajarata University of Sri Lanka,NURSING University of Colombo,NURSING University of Peradeniya,NURSING University of Sri Jayewardenepura,NURSING University of Jaffna,NURSING University of Ruhuna,"NURSING Eastern University, Sri Lanka",PHARMACY University of Peradeniya,PHARMACY University of Sri Jayewardenepura,PHARMACY University of Jaffna,PHARMACY University of Ruhuna,MEDICAL LABORATORY SCIENCES University of Peradeniya,MEDICAL LABORATORY SCIENCES University of Sri Jayewardenepura,MEDICAL LABORATORY SCIENCES University of Jaffna,MEDICAL LABORATORY SCIENCES University of Ruhuna,RADIOGRAPHY University of Peradeniya,PHYSIOTHERAPY University of Colombo,PHYSIOTHERAPY University of Peradeniya,ENVIRONMENTAL CONSERVATION & MANAGEMENT University of Kelaniya,FISHERIES & MARINE SCIENCES University of Ruhuna,MARINE AND FRESHWATER SCIENCES University of Ruhuna,ANIMAL SCIENCE & FISHERIES University of Peradeniya,"FOOD  PRODUCTION
& TECHNOLOGY MANAGEMENT Wayamba University of Sri Lanka",FOOD BUSINESS MANAGEMENT Sabaragamuwa University of Sri Lanka,COMPUTING & INFORMATION SYSTEMS Sabaragamuwa University of Sri Lanka,PHYSICAL EDUCATION   Sabaragamuwa University of Sri Lanka,SPORTS SCIENCE & MANAGEMENT   University of Sri Jayewardenepura,SPORTS SCIENCE & MANAGEMENT   Sabaragamuwa University of Sri Lanka,SPEECH & HEARING SCIENCES  University of Kelaniya,TOURISM & HOSPITALITY MANAGEMENT Rajarata University of Sri Lanka,TOURISM & HOSPITALITY MANAGEMENT Sabaragamuwa University of Sri Lanka,AGRICULTURAL RESOURCE MANAGEMENT & TECHNOLOGY University of Ruhuna,AGRI BUSINESS MANAGEMENT University of Ruhuna,GREEN TECHNOLOGY University of Ruhuna,SCIENCE & TECHNOLOGY Uva Wellassa University of Sri Lanka,COMPUTER SCIENCE & TECHNOLOGY   Uva Wellassa University of Sri Lanka,ENTREPRENEURSHIP & MANAGEMENT   Uva Wellassa University of Sri Lanka,ANIMAL SCIENCE Uva Wellassa University of Sri Lanka,EXPORT AGRICULTURE Uva Wellassa University of Sri Lanka,TEA TECHNOLOGY & VALUE ADDITION Uva Wellassa University of Sri Lanka,INDUSTRIAL INFORMATION TECHNOLOGY   Uva Wellassa University of Sri Lanka,MINERAL RESOURCES & TECHNOLOGY Uva Wellassa University of Sri Lanka,AQUATIC RESOURCES TECHNOLOGY Uva Wellassa University of Sri Lanka,PALM & LATEX TECHNOLOGY AND VALUE ADDITION Uva Wellassa University of Sri Lanka,"HOSPITALITY, TOURISM
AND EVENTS MANAGEMENT    Uva Wellassa University of Sri Lanka",ENGINEERING TECHNOLOGY University of Colombo,ENGINEERING TECHNOLOGY University of Sri Jayewardenepura,ENGINEERING TECHNOLOGY University of Kelaniya,ENGINEERING TECHNOLOGY University of Jaffna,ENGINEERING TECHNOLOGY University of Ruhuna,ENGINEERING TECHNOLOGY Rajarata University of Sri Lanka,ENGINEERING TECHNOLOGY Sabaragamuwa University of Sri Lanka,ENGINEERING TECHNOLOGY Wayamba University of Sri Lanka,ENGINEERING TECHNOLOGY Uva Wellassa University of Sri Lanka,BIOSYSTEMS TECHNOLOGY University of Colombo,BIOSYSTEMS TECHNOLOGY University of Sri Jayewardenepura,BIOSYSTEMS TECHNOLOGY University of Jaffna,BIOSYSTEMS TECHNOLOGY University of Ruhuna,"BIOSYSTEMS TECHNOLOGY Eastern University, Sri Lanka",BIOSYSTEMS TECHNOLOGY South Eastern University of Sri Lanka,BIOSYSTEMS TECHNOLOGY Rajarata University of Sri Lanka,BIOSYSTEMS TECHNOLOGY Sabaragamuwa University of Sri Lanka,BIOSYSTEMS TECHNOLOGY Wayamba University of Sri Lanka,BIOSYSTEMS TECHNOLOGY Uva Wellassa University of Sri Lanka,INFORMATION COMMUNICATION TECHNOLOGY University of Colombo,INFORMATION COMMUNICATION TECHNOLOGY University of Sri Jayewardenepura,INFORMATION COMMUNICATION TECHNOLOGY University of Kelaniya,INFORMATION COMMUNICATION TECHNOLOGY University of Ruhuna,INFORMATION COMMUNICATION TECHNOLOGY Rajarata University of Sri Lanka,INFORMATION COMMUNICATION TECHNOLOGY South Eastern University of Sri Lanka,INFORMATION COMMUNICATION TECHNOLOGY University of Jaffna - Vavuniya Campus,PHYSICAL SCIENCE -ICT University of Sri Jayewardenepura,PHYSICAL SCIENCE -ICT University of Kelaniya,TRANSLATION STUDIES   University of Kelaniya,TRANSLATION STUDIES   Sabaragamuwa University of Sri Lanka,TRANSLATION STUDIES   University of Jaffna,FILM & TELEVISION STUDIES   University of Kelaniya,PROJECT MANAGEMENT University of Jaffna - Vavuniya Campus,TEACHING ENGLISH AS A SECOND LANGUAGE  University of Kelaniya,VISUAL ARTS    University of the Visual & Performing Arts,MUSIC    University of the Visual & Performing Arts,DANCE   University of the Visual & Performing Arts,DRAMA & THEATRE   University of the Visual & Performing Arts,ART & DESIGN   Ramanathan Academy of Fine Arts,MUSIC   Ramanathan Academy of Fine Arts,DANCE   Ramanathan Academy of Fine Arts,VISUAL & TECHNOLOGICAL ARTS   Swami Vipulananda Institute of Aesthetic Studies,MUSIC    Swami Vipulananda Institute of Aesthetic Studies,DANCE   Swami Vipulananda Institute of Aesthetic Studies,DRAMA & THEATRE   Swami Vipulananda Institute of Aesthetic Studies
COLOMBO,2.2191,2.0745,2.0244,1.9484,1.9091,1.9131,NQC,NQC,NQC,1.9087,1.8697,1.7688,1.8335,1.5289,1.0849,1.0844,1.088,1.1431,1.0901,1.4513,1.7009,1.682,NQC,1.6631,1.5624,1.4894,1.4446,1.4212,1.4145,1.419,NQC,1.7749,1.7684,NQC,1.7707,1.8961,NQC,1.6214,1.5031,1.4759,1.4718,1.5396,NQC,1.4069,1.3238,1.2541,1.1835,1.166,1.1369,NQC,NQC,1.3377,1.7418,1.5658,1.8231,1.6355,1.4093,1.4596,NQC,1.4211,1.42,1.4044,1.4006,1.614,1.6019,1.5061,1.3771,1.3806,1.365,1.4636,1.9524,1.9438,1.7198,1.7131,1.5938,1.5062,1.434,1.1878,1.3831,1.1676,1.4165,1.3567,1.6455,1.2732,1.7056,0.9947,0.637,1.3544,1.1001,0.8507,1.5228,1.1993,1.625,1.8282,1.524,1.6058,1.5813,1.3542,1.4687,1.4362,1.5249,1.6673,0.9039,0.4449,1.2607,1.5543,1.3565,1.3349,1.3214,1.0046,1.01,1.1247,1.2591,1.2955,1.2308,1.0001,1.0804,1.0364,1.6755,1.6508,1.3129,1.6182,1.7542,1.7387,1.4466,1.7034,1.6274,1.7749,1.7643,1.3324,1.2476,1.2285,1.2978,1.3284,1.3267,1.1101,0.4961,0.9413,0.7192,1.281,1.4569,1.3972,1.2043,1.2362,1.3495,1.1654,1.0815,1.2646,1.0559,1.0716,1.0685,1.1506,1.12,1.0503,1.0469,1.2305,1.9711,2.091,1.8111,1.2905,1.5834,1.2631,1.3343,1.4993,1.2798,1.7817,2.0135,1.1479,1.6621,1.0209,1.0485,1.3364,1.3141,1.5751,1.386,1.869,1.7592,1.5227,1.4329,1.2814,1.0842,1.0941,1.094,1.1773,1.2469,1.1383,0.7126,1.1233,1.3218,1.1801,1.132,0.9382,1.0159,0.9272,NQC,-0.6811,-0.2842,NQC,0.3089,-0.2948,NQC
GAMPAHA,2.2341,2.0676,2.028,1.9484,1.8221,1.9109,1.8043,1.829,1.809,1.8047,1.7848,1.7519,1.7715,1.5087,1.0606,1.0181,1.0123,1.151,1.0854,1.4871,1.7063,1.6809,1.6112,1.6631,1.5658,1.4873,1.4462,1.2295,1.3859,1.2283,1.2346,1.7758,1.6096,1.5664,1.617,1.8975,1.543,1.5536,1.5038,1.206,1.4456,1.5324,1.0926,1.4058,1.3257,1.2524,1.1827,0.8698,1.1076,0.8696,0.8944,1.388,1.7407,1.5706,1.8255,1.6355,1.3409,1.4593,NQC,1.3528,1.343,1.3914,1.3924,1.5408,1.6056,1.506,1.2955,1.3012,1.2945,1.4119,1.9579,1.9174,1.8665,1.7151,1.5621,1.5034,1.4341,1.2012,1.3818,1.0947,1.2798,1.3528,1.6455,1.2732,1.7056,0.9947,0.637,1.0106,1.005,0.6472,1.5461,0.947,1.5306,1.7848,1.5045,1.5671,1.5062,1.2919,1.4571,1.4267,1.4252,1.8138,0.917,0.4,1.1441,1.5478,1.3758,1.2477,1.2964,-0.1743,NQC,1.0649,1.2733,1.2881,1.2492,0.9882,1.0806,0.9889,1.6735,1.6622,1.4131,1.6092,1.7499,1.7373,1.5417,1.7241,1.6319,NQC,1.7544,1.2962,1.242,1.2029,1.2214,1.3336,1.3159,1.098,0.4487,0.9358,0.7347,1.3439,1.3657,1.4183,1.1661,1.2306,1.2881,1.1708,0.9772,1.263,0.9999,1.0727,0.9909,1.1569,1.1263,1.0404,0.9815,1.2057,1.9809,2.0994,1.7999,1.381,1.5939,1.3168,1.3578,1.5013,1.4119,1.7889,2.104,1.172,NQC,1.036,1.0403,1.3136,1.3264,1.5543,1.3373,1.6893,1.7497,1.5196,1.456,1.2498,1.1228,1.154,1.014,1.0407,1.2117,1.1698,0.2791,1.2087,1.3198,1.1801,1.1977,1.0192,1.0771,1.0372,NQC,NQC,NQC,NQC,0.4774,NQC,0.0226
KALUTARA,2.2297,2.0608,2.021,1.9509,NQC,1.919,NQC,1.8261,1.8088,1.7953,1.7931,1.7728,1.7674,1.5231,NQC,1.1013,1.095,1.144,1.0966,1.5197,1.7063,1.68,NQC,1.6708,1.5898,1.4871,1.4448,1.3396,1.381,1.2621,1.2989,1.7844,1.6094,1.5403,1.6238,1.9121,1.5191,1.5351,1.5027,1.2232,1.4714,1.5321,1.0594,1.406,1.3279,1.2594,1.1885,0.9288,1.1077,0.8933,0.8986,1.4328,1.7421,1.5661,1.8231,1.6355,NQC,1.4593,NQC,NQC,NQC,1.4048,1.4175,1.5455,1.6062,1.5051,1.3712,1.3684,1.3777,1.4159,1.9521,1.9233,1.7483,1.7125,1.5602,1.5035,1.4368,1.3736,1.3822,1.0724,1.2705,1.3552,1.6455,1.2732,1.7056,0.9947,0.637,1.3578,0.5957,0.7933,1.5949,0.9004,1.588,1.7845,1.4497,1.5256,1.5333,1.3561,1.4087,1.4002,1.5633,1.8721,0.9046,0.7219,0.9777,1.5797,1.3778,1.3144,1.2911,NQC,1.0503,1.1571,1.3102,NQC,1.2407,1.1299,1.124,NQC,NQC,1.6775,1.396,1.6274,1.7517,1.7418,1.5878,1.7007,1.4824,1.7897,1.7609,1.2771,1.2315,1.2912,1.3284,1.3569,1.3301,1.1056,0.5658,NQC,0.6456,1.1497,1.3819,1.429,1.2276,1.2501,1.3027,1.1292,1.0268,1.2078,1.0694,1.0907,1.068,0.9803,1.0903,1.0674,1.0499,1.2095,1.9051,2.0458,1.8051,1.2095,1.5873,1.2905,1.392,1.5109,1.2021,1.813,2.0288,NQC,1.6152,1.0415,1.0467,1.3056,1.317,1.5799,1.3914,1.668,1.863,1.5343,1.4336,1.2575,1.1561,1.1281,0.9512,0.9512,1.2796,1.2221,0.652,1.1594,1.3343,1.1801,1.2821,0.93,1.2157,1.0772,NQC,NQC,NQC,NQC,NQC,NQC,NQC
MATALE,2.4612,2.0835,2.0541,1.952,1.9064,1.9257,NQC,1.8481,NQC,NQC,1.7836,1.7935,1.7778,1.5788,1.0761,NQC,1.0741,NQC,1.1162,1.5523,1.7153,NQC,1.5512,NQC,1.5703,1.492,1.4477,1.2312,1.4149,1.1739,1.22,1.7777,1.688,1.5878,1.6441,1.9457,NQC,1.4391,NQC,1.2178,NQC,NQC,0.9345,NQC,1.3599,NQC,1.207,0.8356,1.1641,0.8496,NQC,1.4239,1.7743,1.5646,1.8244,1.6388,1.2499,1.4806,1.2558,1.2859,1.3087,1.3918,1.4044,1.5325,1.61,1.5193,1.237,1.239,1.2428,1.3958,1.9894,NQC,1.7122,1.7155,1.5741,1.5154,1.4361,1.185,1.3864,1.0847,1.2588,1.3516,1.6455,1.2732,1.7056,0.9947,0.637,1.4063,NQC,NQC,1.3227,1.0481,1.4552,1.8259,1.3194,1.4137,1.3587,0.9572,1.4074,1.2509,1.3556,1.7566,0.9758,0.4644,1.1599,1.4366,1.4401,1.088,1.2306,1.0143,1.028,1.1009,1.2668,NQC,NQC,1.017,NQC,1.004,1.68,NQC,1.3385,NQC,1.7647,1.7501,1.6193,1.7135,1.6105,1.7766,NQC,1.2431,1.1252,1.0215,1.2915,1.2225,1.1928,1.1581,0.892,0.9306,1.0858,1.3978,1.4004,1.4505,1.1375,1.189,1.1231,1.1317,0.9055,1.1827,1.0248,1.0666,0.997,1.208,1.0624,1.001,0.9957,1.2697,1.9121,2.1138,1.8563,NQC,1.5988,1.3964,NQC,1.5448,NQC,1.7673,2.3896,NQC,NQC,NQC,NQC,1.3535,NQC,1.5496,1.3499,1.7013,1.7525,1.7343,1.4901,1.3337,1.3291,1.3831,NQC,0.2265,NQC,1.233,0.9187,1.0615,1.4058,1.1801,1.0391,0.9788,1.2146,NQC,0.2155,-0.0056,-0.3169,NQC,0.6056,0.4188,0.5336
KANDY,2.4574,2.0716,2.0231,1.9486,1.7969,1.9118,NQC,1.8284,1.7917,1.7944,1.7854,1.7706,1.7647,1.5649,1.1332,1.1211,1.1251,1.1429,1.1181,1.4655,1.7189,1.731,1.5336,1.6753,1.5734,1.4869,1.4475,1.3936,1.3965,NQC,1.4075,1.7747,1.6267,NQC,1.6347,1.913,NQC,1.5831,1.5027,1.2914,1.4759,1.5482,1.0484,1.4148,1.3254,1.2527,1.1855,1.0446,1.1094,1.0775,1.0615,1.3455,1.744,1.5751,1.8231,1.6372,1.2511,1.4977,1.251,1.2507,1.2966,1.3914,1.3986,1.5478,1.6127,1.5088,1.2282,1.2244,1.2224,1.3216,1.9573,1.9412,NQC,1.7343,1.56,1.5045,1.4337,1.1619,1.3825,1.0754,1.258,1.3566,1.6455,1.2732,1.7056,0.9947,0.637,1.4328,0.9336,0.9041,1.557,1.1921,1.5321,1.6004,1.4444,1.5808,1.5108,1.2834,1.4096,1.4112,1.5844,1.9208,0.9196,0.6584,1.0841,1.5144,1.3587,1.1966,1.2166,1.0615,1.0627,1.0799,NQC,1.2731,NQC,1.0509,1.0822,1.0145,NQC,NQC,1.3533,1.6352,1.7526,1.7373,1.6838,1.7002,1.6269,NQC,1.7573,1.2944,1.2133,1.2126,1.3502,1.3102,1.2847,1.0711,0.6989,0.9327,0.6015,1.3098,1.3876,1.4089,1.1773,1.1975,1.3131,1.1809,1.1613,1.2333,1.0727,1.1002,1.0862,1.1765,1.1575,1.0687,1.0498,1.2607,1.9016,2.1721,1.8479,1.0721,1.8339,1.2835,1.3649,1.5424,1.0811,1.8266,2.0292,1.1884,1.5393,NQC,1.1987,1.2893,1.4362,1.578,1.338,1.7364,1.7662,1.5567,1.4413,1.3007,1.1021,0.9642,0.9448,0.9753,1.4627,1.0117,0.6502,1.0537,1.3184,1.1801,1.1808,0.9954,1.1701,1.0909,0.2557,-0.1029,0.0015,-0.3702,-0.4968,0.0733,-0.3871
NUWARA ELIYA,2.2303,2.0824,NQC,1.97,1.7072,1.9156,1.6308,1.8648,1.6865,1.6427,1.6056,1.5788,1.6049,1.512,0.9197,0.9383,0.9716,NQC,1.1296,1.3765,NQC,NQC,1.4088,NQC,NQC,1.5408,1.4725,1.2265,NQC,1.0683,0.7994,1.7842,1.6074,1.2673,1.6556,1.9254,1.1426,1.1365,NQC,NQC,NQC,NQC,0.8819,NQC,NQC,NQC,NQC,0.7633,NQC,0.5315,0.3705,1.0903,1.7453,1.5673,1.8559,1.6355,1.1685,1.4603,1.1715,1.1747,1.2994,1.414,1.4056,1.5945,1.6427,1.5104,NQC,1.1312,1.1437,1.3582,1.9977,1.9269,1.7422,1.8361,1.5602,1.519,1.4337,1.1538,1.3997,1.0756,1.3121,1.3545,1.6455,1.2732,1.7056,0.9947,0.637,1.0521,0.466,NQC,1.3019,1.1609,1.4248,1.6088,1.22,1.1113,1.513,0.8189,1.0745,1.0851,1.5859,1.8188,1.0498,0.4174,0.8124,1.2054,1.3578,0.957,1.3241,0.9781,1.3097,1.1299,1.3095,1.2587,NQC,0.957,1.0997,0.7962,NQC,NQC,1.457,NQC,NQC,NQC,1.4981,NQC,1.5588,NQC,1.5703,1.2519,1.2068,0.9905,1.1546,1.2164,1.1256,1.0428,0.845,NQC,-0.0075,1.3745,1.4607,1.4599,1.0714,1.1042,1.1919,0.9903,0.8666,1.1426,0.9556,1.0193,0.943,0.6924,1.1224,0.9474,0.9462,0.9165,1.9426,2.0563,NQC,0.9222,1.6178,1.3284,1.3473,1.5564,0.9499,1.9107,2.0374,1.137,1.5674,1.1054,1.1511,1.2984,NQC,NQC,NQC,1.7602,1.8788,1.5413,NQC,1.4031,1.0914,0.8155,NQC,0.4126,1.3403,0.8377,0.8952,1.0149,1.3512,1.1801,1.1665,0.7472,0.9911,1.2524,0.6847,0.1963,-0.0398,0.4975,-0.5647,0.0481,0.3553
GALLE,2.2335,2.0673,2.0244,1.9907,NQC,1.9203,1.8828,1.8778,1.8765,NQC,1.8691,1.7737,1.8005,1.5485,1.5296,1.1065,1.1119,1.1429,1.0977,1.5363,1.7488,1.6842,NQC,1.6883,1.5658,1.4869,1.4453,NQC,1.3893,NQC,NQC,1.7769,1.6909,NQC,1.6959,1.9002,NQC,1.6335,1.5031,NQC,1.4639,1.5443,NQC,1.4067,1.3238,1.2558,1.1829,1.1556,1.15,NQC,NQC,1.467,1.7422,1.5707,1.8241,1.6379,NQC,1.4594,1.4563,NQC,1.4674,1.4164,1.4415,1.5479,1.6055,1.505,NQC,1.3731,1.3755,1.4367,1.9529,1.9239,NQC,1.7095,1.5665,1.5062,1.4342,NQC,1.3823,1.1876,1.408,1.3523,1.6455,1.2732,1.7056,0.9947,0.637,1.1938,0.4295,0.8959,1.6386,1.1843,1.6607,1.7959,1.5259,1.5644,1.5687,1.3718,1.465,1.4428,1.5449,1.9431,0.939,0.6718,1.2146,1.5434,1.356,1.3785,1.2947,NQC,1.0372,1.1315,1.2607,1.2524,1.2326,NQC,1.1728,NQC,1.689,1.6568,NQC,1.6065,1.7533,1.7407,1.6937,1.7182,1.5491,1.7814,1.8484,1.3353,1.2472,1.2976,1.3697,1.3821,1.3314,1.1806,0.6998,1.0705,0.7021,1.285,1.4285,1.4291,1.1757,1.2967,1.3443,1.1523,1.1038,1.2935,1.0615,1.1067,1.0775,1.2117,1.0876,1.0725,1.0405,1.2221,1.9353,2.064,1.8051,1.4915,1.5708,1.3852,1.3504,1.5052,NQC,1.8956,2.1039,NQC,1.6363,0.9856,0.9882,1.3137,1.3141,1.6394,1.3635,1.7139,1.8127,1.5922,1.4429,1.2498,1.2656,NQC,1.155,0.9791,NQC,1.0781,NQC,1.1442,1.3271,1.1801,1.2021,1.0014,1.2331,0.9743,NQC,NQC,NQC,-0.1344,NQC,NQC,NQC
MATARA,2.2216,2.0781,2.0221,NQC,NQC,1.914,NQC,1.9037,NQC,NQC,1.8542,1.7724,1.8308,1.5876,NQC,1.0741,1.0876,1.149,1.0898,1.5449,1.7099,1.7355,NQC,1.6663,1.5622,1.4891,1.4446,1.4084,1.3817,NQC,NQC,1.7741,1.767,NQC,1.7382,1.9042,NQC,1.6198,1.5229,NQC,1.4968,1.5321,NQC,1.4076,1.3353,1.2662,1.1876,NQC,1.1203,NQC,NQC,1.4682,1.7407,1.5672,1.8243,1.639,NQC,1.4594,NQC,NQC,NQC,1.4581,NQC,1.5945,1.6872,1.5289,1.4333,1.4031,1.4013,1.3787,1.978,NQC,1.5564,1.7109,1.562,1.5023,1.4345,1.1726,1.3818,1.2904,1.3155,1.3519,1.6455,1.2732,1.7056,0.9947,0.637,1.4579,0.9406,0.8578,1.5118,1.1849,1.6673,1.8406,1.5168,1.5954,1.5585,1.3373,1.4633,1.4473,1.4892,1.8526,0.8947,0.5701,1.2207,1.5423,1.3677,1.3589,1.3416,NQC,1.0276,1.1267,1.2641,1.2677,1.2324,1.1872,1.1813,NQC,1.6852,1.6492,NQC,1.629,1.7744,1.7414,NQC,1.7175,1.6265,1.7821,1.8147,1.3488,1.256,1.3066,1.3637,1.3628,1.3302,1.1479,0.7497,0.984,NQC,1.2863,NQC,1.4551,1.2461,1.2964,1.3475,1.2573,1.258,1.2923,1.0824,1.1177,1.0617,1.2014,1.1764,1.0876,1.0518,1.2682,1.9668,2.051,1.8213,NQC,1.5659,1.3638,1.3691,1.5001,1.4396,1.8366,2.1951,1.3001,1.581,NQC,NQC,1.3034,1.3147,1.6206,1.3832,1.6789,1.7311,1.5189,1.4354,1.3417,1.3838,NQC,1.1201,1.1043,1.2206,NQC,NQC,1.2177,1.3275,1.1801,1.3066,1.1571,1.2033,1.0941,0.5653,NQC,NQC,0.5733,-0.1704,NQC,NQC
